event_index,malicious,detection,event_time,title,description,remediation_actions
266,True,CredentialsFromPasswordStores,2025-02-11T23:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully outside of usual working hours, which is suspicious and considered malicious under the CredentialsFromPasswordStores detection rule.",Immediately review and revoke HarunG1's access permissions to Secrets Manager. Rotate the secretPassword credentials to prevent further unauthorized use. Enable detailed logging and monitoring for Secrets Manager access. Conduct a security audit to check for any potential compromise or misuse.
268,True,CredentialsFromPasswordStores,2025-02-11T17:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 accessed the secretPassword value stored in Secrets Manager successfully. According to the policy, only AWSService users are allowed to access secretPassword values. This access is unauthorized and considered malicious.",Review and revoke the IAM user's permissions to access secrets. Rotate the secretPassword immediately. Monitor for further unauthorized access attempts and consider implementing stricter access controls and auditing.
270,True,CredentialsFromPasswordStores,2025-02-11T15:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' successfully accessed the 'secretPassword' stored in Secrets Manager, which is only allowed for AWSService users. This indicates potential credential compromise or misuse.",Immediately review and revoke the IAM user's permissions to access Secrets Manager. Rotate the secretPassword credentials. Investigate the user's activity and IP address for signs of compromise. Enable stricter access policies and monitor future access attempts.
272,True,CredentialsFromPasswordStores,2025-02-11T01:00:04Z,Unauthorized Access to secretPassword in Secrets Manager,An IAM user 'HarunG1' accessed the secret value of 'secretPassword' successfully outside usual working hours (01:00 UTC). This access is suspicious as only AWSService users are allowed to access this secret. This could indicate credential compromise or misuse.,Immediately review and revoke the credentials of user 'HarunG1'. Rotate the secret 'secretPassword' in Secrets Manager. Enable enhanced monitoring and alerting for secret access. Conduct a thorough security audit to identify any further unauthorized activities.
273,True,CredentialsFromPasswordStores,2025-02-11T11:00:05Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' successfully accessed the 'secretPassword' stored in AWS Secrets Manager. The responseElements is null, indicating successful retrieval of the secret value, which matches the condition for potential credential exposure.","Verify the legitimacy of this access by user 'HarunG1'. If unauthorized, immediately rotate the secretPassword and audit other accesses. Review IAM permissions to restrict unnecessary access to sensitive secrets."
275,True,CredentialsFromPasswordStores,2025-02-11T05:00:04Z,Unauthorized Access to secretPassword Secret,"An IAM user 'HarunG1' accessed the sensitive secret 'secretPassword' in Secrets Manager outside of usual working hours (08:00-23:00). The access was successful as indicated by null responseElements, and according to the detection rule, this is considered malicious.",Immediately revoke or rotate the accessed secret 'secretPassword'. Investigate the user's activity and credentials for potential compromise. Enforce stricter access controls and monitor secret access logs for unusual activity.
276,True,CredentialsFromPasswordStores,2025-02-11T10:00:04Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' successfully accessed the 'secretPassword' value stored in AWS Secrets Manager, as indicated by a GetSecretValue event with null responseElements, which implies successful retrieval.","Verify if the access by user 'HarunG1' is authorized. If unauthorized, immediately revoke the user's permissions to Secrets Manager, rotate the secret 'secretPassword', and audit other accesses to sensitive secrets. Consider enabling multi-factor authentication and monitoring for unusual access patterns."
277,True,CredentialsFromPasswordStores,2025-02-11T07:00:04Z,Unauthorized Access to Secret Password,An IAM user 'HarunG1' accessed the secret value of 'secretPassword' in Secrets Manager successfully. The responseElements is null indicating successful access. This activity is considered malicious as per detection rules since the secretPassword value should only be accessible by AWSService user.,Review the IAM user's permissions and restrict access to Secrets Manager secrets containing sensitive passwords. Rotate the secretPassword immediately to prevent unauthorized use. Enable logging and monitoring for Secrets Manager access to detect future unauthorized attempts.
279,True,CredentialsFromPasswordStores,2025-02-11T18:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"IAM user HarunG1 accessed the secret value of 'secretPassword' in Secrets Manager successfully, which is against the policy since only AWSService users are allowed to access this secret. This indicates a potential credential compromise or misuse.",Immediately review and revoke the IAM user's permissions to access Secrets Manager secrets. Rotate the secretPassword credentials to prevent unauthorized use. Conduct a security audit to check for any other unauthorized accesses or activities by this user.
281,True,CredentialsFromPasswordStores,2025-02-11T20:00:04Z,Unauthorized Access to secretPassword,"User HarunG1 (IAMUser) accessed the secretPassword value in Secrets Manager successfully. Access to secretPassword is allowed only by AWSService user, so this access is considered unauthorized and potentially malicious.",Review the IAMUser HarunG1's permissions and revoke unauthorized access to Secrets Manager. Rotate the secretPassword immediately to prevent credential compromise. Monitor further access to sensitive secrets and audit user activities.
283,True,CredentialsFromPasswordStores,2025-02-11T21:00:04Z,Unauthorized Access to Secret Password,"IAM user HarunG1 accessed the secret 'secretPassword' successfully outside of allowed user type AWSService, indicating unauthorized access to sensitive credentials.",Immediately revoke the user's access keys and permissions to Secrets Manager. Rotate the secret 'secretPassword' to invalidate any exposed credentials. Investigate the user's activity and enforce stricter access control policies.
