event_index,malicious,detection,event_time,title,description,remediation_actions,attack_simulation
2869,False,,11/Feb/2025:12:00:07 +0000,REST.GET.OBJECT Operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A GET request was made to download the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log from bucket databucket12312. This activity alone is not malicious but should be monitored for possible related suspicious activities.,,False
2870,False,,11/Feb/2025:12:00:07 +0000,REST.PUT.OBJECT Operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A PUT request was made to upload the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log to bucket databucket12312. This activity alone is not malicious but should be monitored for possible related suspicious activities.,,False
2872,False,,11/Feb/2025:12:00:07 +0000,REST.GET.OBJECT operation on dummy.log,"A successful GET operation was performed on the object dummy.log in bucket databucket12312 by user HarunG1. There is no prior related suspicious activity such as listing of data prefix files or subsequent upload with the same filename within 5 minutes, so this event is not considered malicious.",,False
2873,False,,11/Feb/2025:12:00:07 +0000,REST.GET.OBJECT operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,"A successful GET operation was performed on the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312 by user HarunG1. There is no related suspicious activity such as listing of data prefix files or subsequent upload with the same filename within 5 minutes, so this event is not considered malicious.",,False
2874,False,,11/Feb/2025:12:00:07 +0000,REST.HEAD.OBJECT operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,"A successful HEAD operation was performed on the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312 by user HarunG1. There is no preceding suspicious activity such as listing of data prefix files or subsequent upload with the same filename within 5 minutes, so this event is not considered malicious.",,False
2875,False,,11/Feb/2025:12:00:07 +0000,REST.HEAD.OBJECT operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,"A successful HEAD operation was performed on the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312 by user HarunG1. There is no preceding suspicious activity such as listing of data prefix files or subsequent upload with the same filename within 5 minutes, so this event is not considered malicious.",,False
2877,False,,11/Feb/2025:12:00:07 +0000,Bucket Listing Operation,The bucket 'databucket12312' was listed successfully at the given time. This is a normal operation and no malicious activity detected based on current and past events.,,False
2878,False,,09/Feb/2025:19:11:11 +0000,Bucket Head Request,A HEAD request was made to the bucket 'databucket12312' to check its existence or metadata. This is a normal operation and no malicious activity detected based on current and past events.,,False
2879,False,,25/Feb/2025:15:31:36 +0000,Object Upload,An object named '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was uploaded successfully to the bucket 'databucket12312'. This is a normal upload operation with no malicious activity detected based on current and past events.,,
2880,False,,25/Feb/2025:15:31:36 +0000,Object Upload,An object named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was uploaded successfully to the bucket 'databucket12312'. This is a normal upload operation with no malicious activity detected based on current and past events.,,
2881,False,,25/Feb/2025:15:31:36 +0000,Object Upload,An object named 'dummy.log' was uploaded successfully to the bucket 'databucket12312'. This is a normal upload operation with no malicious activity detected based on current and past events.,,
2882,False,,04/Jan/2025:17:02:40 +0000,Malformed Authorization Header on Bucket Listing,A GET bucket request was made to 'databucket12312' but failed due to a malformed authorization header resulting in a 400 error. This is likely a client misconfiguration or error and not malicious based on current and past events.,,
2883,False,,03/Mar/2025:03:00:04 +0000,Object Upload,An object named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was uploaded successfully to the bucket 'databucket12312'. This is a normal upload operation with no malicious activity detected based on current and past events.,,True
2885,False,,03/Mar/2025:03:00:04 +0000,REST.HEAD.OBJECT operation on databucket12312,A HEAD request was made to check metadata of an object in the bucket databucket12312. This operation alone is not malicious and no related suspicious activity was detected in the recent history.,,False
2886,False,,03/Mar/2025:03:00:04 +0000,REST.GET.BUCKET operation on databucket12312,A GET bucket request was made to list objects in the bucket databucket12312. This operation alone is not malicious and no related suspicious activity was detected in the recent history.,,False
2887,False,,03/Mar/2025:03:00:04 +0000,REST.GET.OBJECT operation on databucket12312,A GET object request was made to download the file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' from the bucket databucket12312. This operation alone is not malicious and no related suspicious activity was detected in the recent history.,,False
2888,False,,03/Mar/2025:03:00:04 +0000,REST.GET.OBJECT operation on databucket12312,A GET object request was made to download the file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' from the bucket databucket12312. This operation alone is not malicious and no related suspicious activity was detected in the recent history.,,False
2890,False,,03/Mar/2025:03:00:04 +0000,HEAD Object Operation on Bucket databucket12312,A HEAD request was made successfully to check metadata of an object in the bucket databucket12312. No suspicious activity detected based on available data.,,False
2891,False,,03/Mar/2025:03:00:04 +0000,PUT Object Operation on Bucket databucket12312,A PUT request was made successfully to upload an object in the bucket databucket12312. No suspicious activity detected based on available data.,,False
2892,False,,03/Mar/2025:03:00:04 +0000,GET Object Operation on Bucket databucket12312,A GET request was made successfully to download the object dummy.log from the bucket databucket12312. No suspicious activity detected based on available data.,,False
2894,False,,09/Feb/2025:11:00:06 +0000,Bucket Listing Operation,A successful bucket listing operation was performed on 'databucket12312' by user 'HarunG1'. This is a normal activity and no suspicious behavior detected at this time.,,True
2895,False,,09/Feb/2025:11:00:06 +0000,Object Download Operation,A successful object download operation was performed on 'databucket12312' for the file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' by user 'HarunG1'. No suspicious behavior detected at this time.,,False
2897,False,,09/Feb/2025:11:00:06 +0000,REST.HEAD.OBJECT on dummy.log,A HEAD request was made on dummy.log in bucket databucket12312. This is a non-malicious metadata check operation with HTTP status 200.,,False
2898,False,,09/Feb/2025:11:00:06 +0000,REST.PUT.OBJECT on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A PUT request was made to upload the log file conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312. This is a normal upload operation with HTTP status 200.,,False
2899,False,,09/Feb/2025:11:00:06 +0000,REST.GET.OBJECT on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A GET request was made to download the log file conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log from bucket databucket12312. This is a normal download operation with HTTP status 200.,,False
2900,False,,09/Feb/2025:11:00:06 +0000,REST.HEAD.OBJECT on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A HEAD request was made on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312. This is a non-malicious metadata check operation with HTTP status 200.,,False
2902,False,,09/Feb/2025:11:00:06 +0000,HEAD Object Request on conn_log file,A HEAD request was made to check the metadata of the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312'. The request was successful with HTTP status 200. No suspicious activity detected based on this single event.,,False
2903,False,,24/Feb/2025:00:31:35 +0000,PUT Object Request,A PUT request was made to upload the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' into bucket 'databucket12312'. The operation succeeded with HTTP status 200. No suspicious activity detected based on this single event.,,
2904,False,,24/Feb/2025:00:31:35 +0000,PUT Object Request,A PUT request was made to upload the object 'dummy.log' into bucket 'databucket12312'. The operation succeeded with HTTP status 200. No suspicious activity detected based on this single event.,,
2906,False,,18/Feb/2025:08:00:07 +0000,REST.GET.OBJECT dummy.log,A successful GET request was made to download the file dummy.log from the bucket databucket12312. This single event does not indicate malicious activity by itself.,,True
2907,False,,18/Feb/2025:08:00:07 +0000,REST.PUT.OBJECT conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A successful PUT request was made to upload the file conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log to the bucket databucket12312. No suspicious activity detected based on current and previous events.,,False
2908,False,,18/Feb/2025:08:00:07 +0000,REST.GET.OBJECT 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A successful GET request was made to download the file 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log from the bucket databucket12312. No suspicious activity detected based on current and previous events.,,False
2910,False,,18/Feb/2025:08:00:07 +0000,HEAD Object Request on dummy.log,A HEAD request was made on the object dummy.log in bucket databucket12312 by user HarunG1. This operation checks the metadata of the object and is not inherently malicious.,,False
2911,False,,18/Feb/2025:08:00:07 +0000,GET Object Request on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A GET request was made to download the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log from bucket databucket12312 by user HarunG1. This activity is normal and not malicious based on current and previous events.,,False
